Longitude,Latitude,Value
82.998405,55.065201,64516
82.897431,55.057925,67797
83.110663,54.864309,81650
83.023597,55.035339,57806
82.950224,55.030455,65614
83.121263,54.953779,40441
83.119226,54.75319,45765
83.171356,54.841303,64286
82.897785,54.936742,58263
82.928126,55.042576,74996
83.005677,54.94105,40454
82.860823,54.991067,72307
82.910064,55.034298,81877
83.121719,54.984351,49168
82.979861,54.919291,65211
82.921915,55.032324,82335
82.802084,54.982596,59739
83.36299,54.191266,21591
82.909,55.036199,113032
82.722586,55.302785,43423
83.000614,55.169084,50851
82.951102,55.026087,103767
82.95327,55.107569,57041
82.910178,55.028704,111755
83.039008,54.853469,69876
82.901437,55.043637,93207
82.90215,54.9714,54595
82.947275,54.94918,43350
83.11768,54.937042,44073
82.869588,54.989543,59191
82.884448,55.044291,75000
82.901907,55.037342,81578
83.19587,54.844049,54545
83.098645,54.75973,46546
82.91851,55.046674,77098
82.954945,55.153374,67442
82.951379,55.011661,72533
82.911461,55.05863,76457
83.11465,54.838199,92244
82.880432,54.962352,40044
82.958518,55.06194,39412
82.892562,54.966679,57757
82.972606,54.956039,60302
82.919368,55.032313,99556
83.140378,55.190346,38063
84.373156,55.235898,31746
82.892331,55.129561,64923
82.882616,54.98611,63007
82.972102,54.853971,33721
83.071193,54.723348,36380
83.38694,54.462617,29766
82.915968,54.965195,44951
83.35795,54.231035,24490
82.936387,55.065993,75139
82.924391,55.138154,73034
83.852941,54.656936,8621
83.054538,54.749278,46894
82.923926,54.834174,34783
82.966574,55.108011,56015
82.987371,54.862686,54971
82.809251,54.981381,69219
83.017413,55.020712,59036
82.993246,54.918413,47034
82.977612,55.058586,49667
83.013832,55.017418,52877
83.308012,54.630207,49798
83.045932,54.747784,53306
82.807188,54.981463,55952
82.902522,55.071859,32000
82.957465,55.035602,58738
82.970509,55.073464,36842
82.962106,55.173043,55172
82.989681,55.029158,57742
82.699124,54.995086,48794
82.77248,55.096223,58621
83.092399,54.972645,45528
83.078787,54.865077,73858
82.827689,54.98852,42835
82.861145,54.977464,55141
83.090079,54.786088,33208
82.899043,54.991581,77279
82.996449,55.171043,42680
82.893347,54.978395,78517
82.907363,54.990097,74194
83.074863,54.734488,58421
83.023076,55.034275,67135
83.208419,54.977057,32286
83.309439,54.643967,38871
82.873062,54.828393,20000
83.597656,55.295917,32280
83.121963,54.939132,30909
83.325347,54.367134,19883
82.902243,55.081664,69189
82.943248,55.109625,83121
82.845244,54.935166,48933
82.892513,55.030777,63725
82.659535,55.084962,38480
82.883284,54.980439,80698
82.936308,55.115537,71566
83.006932,55.016591,62672
82.865888,54.982742,35714
82.91176,54.962644,48182
83.073291,54.9122,27174
82.96273,55.172289,46279
82.958909,54.946884,38095
82.89435,54.940334,51860
82.96527,55.015661,81650
83.056652,55.082458,55000
82.907617,55.051775,78434
82.917134,55.0724,47385
83.090553,54.838238,100409
82.893169,54.987334,65476
82.846503,54.978432,46154
83.876822,55.119379,27419
82.850341,54.98068,51515
82.918576,55.043376,75095
82.901544,54.99407,95238
83.054204,54.747937,42932
82.945253,55.030259,53135
82.90913,55.069738,72001
82.895268,54.972793,73687
83.00738,55.042711,62186
82.957885,54.943814,36729
82.88941,54.995692,93907
82.976642,55.005232,84925
82.900377,55.126723,68323
83.023204,55.04516,19423
82.828203,55.127199,31343
83.532898,55.280073,43068
82.892508,54.93245,57879
82.94601,55.11256,64832
82.957525,55.159576,46496
82.923262,55.057048,74349
82.647201,55.086501,45320
82.777465,54.8885,51438
83.123492,54.939431,49559
82.903168,55.035995,85846
83.039185,54.854359,85387
82.893781,54.99805,48542
82.941294,55.064762,61628
83.114989,54.903268,49524
82.946999,55.232955,18692
82.935839,55.075241,54499
82.762315,54.882777,34872
82.979435,54.864108,47800
82.906676,54.966436,50980
82.952996,55.077245,56826
82.929126,54.931852,63004
83.296735,54.634961,37000
82.882641,54.941719,70648
82.969791,55.012885,65463
82.876712,54.988316,61848
83.062781,54.747749,55724
83.181532,54.940271,63861
83.068099,54.955111,61587
82.950557,55.110681,52538
82.886235,54.94157,67724
82.909547,55.032268,102230
83.381163,54.456163,39361
83.278419,54.624948,39784
83.110607,54.751323,48616
83.077552,54.974072,53148
83.00555,54.944845,58824
82.840954,54.986072,72539
82.951528,55.029419,70325
82.839963,54.98867,51257
83.007382,54.997303,55256
82.889998,54.991479,71406
83.040516,55.074078,47938
82.858104,54.990742,59417
82.918465,55.060373,81959
82.964823,55.023565,42829
82.973226,55.109989,60538
82.908868,55.058938,98410
82.922179,54.928841,53364
82.909765,54.978097,54251
83.629869,55.307291,39362
82.909147,54.992794,78226
82.889238,55.048774,87121
82.973331,55.047593,75068
82.780315,54.888967,38750
82.908984,55.046369,76696
82.655803,55.085122,52631
83.045005,54.854229,96994
82.921536,55.052371,83962
83.007671,55.000386,77866
83.070179,54.947107,40967
82.956656,54.964774,55838
82.899048,54.965487,57711
82.902458,55.028869,70735
82.907819,54.972517,50000
82.774985,55.096232,40530
82.476858,55.01874,22500
82.985963,55.038376,77089
83.016355,55.017964,62015
84.361053,55.244702,24359
82.890672,54.99806,59619
83.096318,54.770562,55898
82.901745,55.048824,88057
83.108086,54.764505,49310
83.101503,54.802413,34167
82.967422,55.054722,65943
82.995829,54.864283,36429
83.092433,54.83992,96911
82.88224,54.977704,62406
82.944643,54.938404,61136
82.947506,55.011107,70603
82.959222,54.96192,58642
82.911923,54.93689,49686
83.065542,54.7529,56123
83.115633,54.953211,22500
82.879624,54.982073,56594
83.116876,54.934468,59346
82.962257,54.941132,33029
82.97208,55.052011,66794
82.941335,55.10923,82674
82.866943,55.046579,53041
82.904993,55.033452,103792
82.97459,55.112588,57760
83.078679,54.86988,99028
83.059233,54.844689,88176
83.066566,54.753526,52956
83.139985,55.189379,37915
82.988517,54.929005,69540
82.902988,54.980321,62256
82.926213,55.020659,92142
83.075032,54.977022,34667
82.872663,54.968427,65793
82.962964,55.097096,66667
82.962048,55.054241,42964
82.905768,55.106466,114441
82.966631,55.066893,69677
84.388951,55.247184,11842
83.005291,55.013977,47774
82.936303,54.502429,25373
82.97413,55.040499,81693
83.011079,55.004279,73303
82.925684,55.068881,74144
82.438269,55.000103,26000
82.974444,55.033193,96610
82.981854,54.858827,27419
82.958595,55.077531,67308
82.894556,55.039908,72707
82.878927,54.977111,87417
82.979888,54.859549,43367
82.974415,54.991307,96117
83.086501,54.764596,44394
83.004887,54.940004,47727
83.039158,55.081338,37097
83.051102,54.79425,34834
82.9691,55.031905,71441
82.966652,55.175592,43333
83.208144,54.976793,31667
82.977618,54.923596,69894
83.046782,54.793462,56869
83.186126,54.959148,37330
82.830544,54.992958,55634
82.890425,55.036325,75714
82.986616,54.864861,53392
82.956166,55.039114,88346
83.100354,54.769938,45474
82.937079,55.092875,56280
83.016572,55.019537,57174
83.044139,54.987558,79703
82.934223,55.108917,66346
82.990291,54.920399,54691
82.863155,54.968851,57992
83.082772,54.866713,53279
82.885663,54.978347,80645
83.872946,55.472272,15152
82.90668,55.112866,51724
83.070229,54.974331,49849
82.953815,54.868963,26600
83.063936,54.749645,59710
83.18867,54.942038,61003
82.976239,54.94068,40000
83.000986,54.918326,87593
82.883495,54.994126,56107
82.886323,54.994775,87351
82.901585,55.064615,94095
82.883235,55.044209,80659
82.934752,55.094036,47343
83.052597,54.964429,52273
82.913101,55.10865,52174
82.850264,54.983549,45313
82.974987,55.14145,35000
83.090576,54.805731,62336
82.898258,54.996026,61263
82.970263,55.054562,64722
82.956727,55.176927,50415
81.900883,54.365942,34091
83.040812,55.117267,40714
82.84668,54.972916,58175
82.821397,54.988518,24138
83.023107,55.022159,52349
82.928338,55.031952,100907
82.887623,55.054535,19400
82.930364,55.032044,96294
83.091126,54.867246,71381
83.115432,54.949575,49082
83.146373,54.960024,62121
83.007824,55.074335,40000
82.93951,55.044823,77110
83.029897,55.048355,67742
82.912969,54.930967,64061
82.96937,55.036772,81645
82.773275,55.098868,51163
83.836337,54.259697,5357
82.903328,54.931061,54135
83.012816,55.017392,60983
83.078187,54.770992,53571
82.935607,55.043381,97447
83.062509,54.962223,56412
81.950457,55.202959,16556
82.979545,55.052423,48600
82.870412,54.981154,84359
83.088812,54.890177,59236
82.975522,55.078473,60827
82.781088,54.888105,48039
82.945303,55.008967,56210
82.905601,55.052728,88307
82.917351,54.938325,59574
83.007733,54.997916,65125
83.087483,54.869332,93226
83.017002,55.003953,59211
83.006297,54.996092,62867
82.945494,55.009552,80997
82.906971,54.98857,55944
82.961456,55.07181,56900
82.98102,54.923272,61878
82.901073,55.044519,110572
82.987339,55.049816,73694
83.108442,54.967038,80906
83.017569,55.004509,74928
82.868997,54.985243,63586
82.981589,54.860071,59163
82.987062,54.927912,66014
82.951755,55.060238,78283
82.880384,54.985002,54409
82.837324,54.955973,51889
82.976825,55.077508,71827
82.864769,54.988802,63765
82.779092,54.889339,39024
82.912351,55.075702,53175
82.976836,55.111961,59698
83.091976,54.870125,108565
83.102452,54.839805,116086
83.061006,54.963636,56552
83.602169,55.303505,41803
83.010812,55.040775,64693
82.843124,54.972342,62636
82.86849,54.975745,73880
82.899721,54.972319,28710
82.98125,54.94506,51000
82.984715,55.030647,78698
83.001121,54.941139,53636
82.944285,55.113303,69183
82.919079,55.0613,80029
82.958734,55.042837,81827
82.883561,55.05077,103058
82.911173,55.06259,65347
83.195132,54.938649,74222
82.806525,55.031638,50938
82.897117,55.063435,58363
82.893326,55.012377,33333
82.886198,54.992335,63102
82.962813,55.078181,58883
82.994341,55.025537,35750
82.989895,54.922667,64063
83.00985,55.038725,62073
82.926688,55.044556,88333
83.053002,54.980088,72223
82.917295,54.936141,59091
82.807652,55.031556,49493
83.50902,55.520845,14390
82.926802,55.064048,70396
82.953208,55.000798,42372
82.911306,55.028944,80396
83.010856,55.021483,63429
82.957928,54.944195,35094
82.906303,55.056517,100688
83.117229,54.74962,46037
82.921295,55.03532,120690
82.963557,54.962331,55048
83.051933,54.979234,80986
82.856343,54.98069,24561
82.946981,54.951282,33673
82.865409,54.96956,66587
82.942469,55.057497,67631
83.050561,54.979705,69266
82.906928,55.105529,109556
82.892799,55.057046,69787
82.917789,55.061049,76800
82.895722,54.985852,73730
82.976726,55.058295,57955
82.992451,55.040474,68889
82.978267,55.035049,86028
82.853296,54.817765,76000
82.976776,55.055861,71250
83.112001,54.754458,51000
83.090595,54.817893,49462
82.8962,54.992963,93125
83.188715,54.94298,77813
82.963524,55.010064,70720
82.832844,54.991986,60825
82.953878,55.153963,46897
83.071984,54.974112,54077
82.91936,55.039934,92917
82.838656,54.991548,69883
83.089187,54.978162,48438
83.051185,54.963717,54903
83.110148,54.839197,97561
82.906735,55.05879,81967
83.042549,54.987724,69734
82.921014,55.045492,83971
83.177453,54.841346,70833
83.034906,54.985244,35929
82.904862,54.94025,51991
82.910034,54.976524,60603
82.941936,55.020245,102773
82.890046,54.997525,80000
83.105037,54.759173,40717
82.958247,55.038014,96850
82.898666,55.146348,63158
83.010629,55.031597,58325
83.096343,54.772236,56140
82.899455,55.125847,79113
83.039513,54.988145,61364
83.112427,54.93687,64426
82.687662,54.996879,53301
83.701622,54.512565,19286
82.841499,54.630753,14699
83.124869,54.956832,35000
82.861317,54.969317,43765
82.932086,55.044152,78889
82.989295,54.919234,68966
83.008132,54.882345,38397
82.967765,55.107448,63147
83.322969,54.576334,28153
82.917213,55.033736,86600
82.895994,55.144229,34951
82.882795,55.039215,24691
83.085166,54.976317,55989
82.734771,55.305413,39655
82.996465,54.995674,44498
82.973022,54.995436,53635
82.96995,55.071808,48752
82.721366,55.302606,44387
82.812262,54.989667,55515
82.927236,55.0179,87887
82.965829,55.027452,72384
82.932304,55.042248,91567
82.906638,55.044374,106785
82.958837,55.06657,70010
83.001863,54.943452,41128
82.918853,55.519267,11017
83.500651,55.516892,17045
82.976329,55.05463,65634
83.02392,54.712446,55825
82.89956,55.058187,62500
83.189046,54.9437,65686
82.840498,54.969048,55617
82.830064,55.015698,25694
83.125527,55.055162,20946
83.038376,54.786745,42181
82.928772,55.136663,37610
82.698784,54.977507,61538
82.902698,54.995926,43478
83.122026,54.973076,37500
83.0621,54.754088,46795
82.834149,54.986764,66692
83.094757,54.769725,40580
82.908932,55.053296,76136
82.948514,54.946609,57190
83.06453,54.749093,53635
83.080544,54.890231,53321
83.118498,54.751919,41522
83.049381,54.978562,72256
82.845344,54.986896,61645
82.808002,54.991049,58485
82.968507,55.008348,70681
83.079458,55.048657,46952
83.052633,54.746931,51376
83.094041,54.785736,55799
82.943007,55.114967,66950
82.898025,55.065197,84500
82.686314,54.98729,44476
82.926251,55.060085,68439
82.464779,55.00199,36047
82.189425,55.019871,55714
82.855065,54.989608,59025
82.21167,55.015519,33015
84.417896,55.245305,39706
82.978613,55.078328,59320
83.043656,54.978569,74064
82.900669,54.939574,66159
83.077065,54.734226,47614
83.2974,54.643109,62358
82.92655,54.936052,54762
82.8051,54.979407,63654
82.888581,54.998042,55604
82.86992,54.98228,52720
82.914989,55.037273,92043
82.739017,54.977019,42763
83.000591,55.013293,44057
82.838517,54.980253,70000
82.888182,54.993335,78762
82.839288,54.981237,45424
82.992814,54.922592,56113
82.944116,55.06733,68426
82.909173,54.931319,53430
83.098277,54.973648,68668
83.095463,54.837748,133690
83.06091,54.745968,43089
83.325473,54.576613,30208
82.991915,54.863937,50552
83.105982,54.967523,48714
82.885466,54.967719,34444
82.904651,55.060901,84810
83.040511,54.850987,52222
83.047415,54.849418,23367
83.066083,54.977756,31571
82.714457,54.992262,26471
82.983572,55.02545,41279
82.807613,55.030856,56112
82.915882,55.107209,55000
82.968553,55.016125,68857
82.870862,54.991404,70333
82.346599,54.607959,20898
82.91073,54.990844,87883
83.885442,55.115944,26015
82.91607,55.034593,98025
82.97439,54.852529,54878
82.831316,54.992344,49024
82.894761,55.039472,77965
82.914942,55.054428,107526
82.884825,55.0526,97715
83.242658,54.990182,33636
82.846252,54.637187,40625
82.956136,55.108525,53823
83.022624,55.005278,58653
83.10275,54.887465,56863
82.830744,54.981508,60880
82.808178,54.987396,68970
82.89825,55.146145,63208
82.906025,55.05859,72727
83.01452,55.020878,58869
82.961247,55.178686,33333
82.901126,54.935949,50136
82.96877,55.013956,60600
82.954975,55.110429,60655
82.889001,54.992454,68340
82.988004,54.859304,37288
83.007539,54.999695,85612
83.008102,54.940594,42952
82.843323,54.987511,38335
82.818301,54.983912,64789
83.008519,54.941193,52149
83.301767,54.632076,41800
82.639092,54.698356,39370
82.904853,55.077158,48333
82.920151,54.939261,62007
82.94596,55.10593,79105
83.090581,54.757019,31644
82.930937,55.040923,75455
83.011669,55.003391,69526
83.057257,54.749075,48276
82.964023,55.049166,63793
83.060771,54.74365,47514
82.973149,54.957442,59589
82.957771,55.07127,90070
82.830579,54.913145,32143
83.325393,54.368019,19831
82.911227,55.053968,77222
82.899055,54.932319,47414
83.109451,54.87212,78742
82.875413,54.981886,67447
82.94471,55.024213,78701
83.34981,54.43325,7317
83.309727,54.631789,37685
82.954188,54.998624,47059
82.82634,54.97365,9884
82.938796,55.047519,84789
83.011663,55.019649,54495
82.959878,54.953283,59980
82.953991,55.076192,63625
82.751404,54.978675,34337
82.990911,55.048681,44138
83.102617,54.843743,190231
81.906813,54.36328,42714
82.809639,55.029828,57285
82.203131,55.027322,32778
82.935072,55.068979,87140
82.990058,55.044221,70860
82.806093,54.983925,60447
82.855528,54.973026,22222
82.929328,55.033449,92335
82.889341,55.128296,68439
83.098833,54.76425,49861
83.093746,54.835018,142768
82.913418,54.936248,51131
82.885139,55.05204,80520
82.918063,55.047555,79057
82.961199,55.100181,60499
82.055665,54.606076,12241
83.096894,54.841048,110714
82.763034,55.070249,38393
82.964115,55.011437,76087
82.934445,55.038454,109189
83.004914,55.0413,60217
82.91314,55.045963,76136
82.911379,55.040199,88637
82.985077,55.040664,75395
82.985577,55.045227,77919
82.973962,55.055027,67942
82.836425,55.014144,31143
82.863894,54.985377,54651
82.969949,54.990648,87929
83.119815,54.936934,58140
83.230588,55.204762,18500
82.980145,55.076288,42386
82.981181,54.925061,52493
82.991772,54.92316,50000
82.850892,54.97321,83703
83.018886,55.032343,75000
83.040344,54.989202,53627
83.060848,54.747037,44667
82.960135,55.173224,44722
83.118301,54.937365,37717
82.960442,55.044448,86341
83.27841,54.625527,49180
83.378918,54.457368,40697
83.097821,54.872124,78116
82.97902,55.058208,53481
83.105558,54.761193,57576
82.954446,55.072557,74238
82.896546,55.054604,111346
82.907786,54.973087,53571
82.886698,55.038344,75697
82.892621,55.053688,65614
82.752513,55.312702,48980
82.896963,54.973808,58849
82.828606,54.992997,54485
82.91134,54.984071,67058
82.910123,55.065304,103864
82.474853,55.01909,39833
83.105351,54.863152,83784
82.985325,55.052755,54000
83.068119,54.753369,52086
82.684099,54.988932,54432
82.869076,54.984651,50000
82.972504,55.060702,55474
82.882028,55.044582,76065
82.689297,54.99707,58296
82.957126,55.160774,45946
82.847667,54.974329,58487
82.946275,55.030975,77500
82.895558,54.995402,70845
83.124725,54.938207,45547
82.62955,54.996714,24147
82.864341,54.982032,45185
82.93904,55.113264,71700
82.844431,54.964287,59406
82.870468,54.967207,62256
82.951297,55.042968,99529
82.898394,55.041716,79730
82.937588,55.046968,102955
